Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD
1572559200.0,2019-10-31 10-PM,BTCUSD,9174,9174,9109.71,9126.99,5.68,51924.05
1572555600.0,2019-10-31 09-PM,BTCUSD,9199.29,9200,9020,9174,73.75,672077.21
1572552000.0,2019-10-31 08-PM,BTCUSD,9252.2,9256.74,9150.65,9199.29,101.8,935528.4
1572548400.0,2019-10-31 07-PM,BTCUSD,9249.24,9259.82,9223,9252.2,18.13,167566.43
1572544800.0,2019-10-31 06-PM,BTCUSD,9264.89,9288.14,9229.18,9249.24,15.4,142586.91
1572541200.0,2019-10-31 05-PM,BTCUSD,9276.83,9286.71,9259.39,9264.89,8.109,75199.97
1572537600.0,2019-10-31 04-PM,BTCUSD,9237.14,9276.83,9230.67,9276.83,21.58,199819.34
1572534000.0,2019-10-31 03-PM,BTCUSD,9260.72,9300,9211.6,9237.14,73.24,678223.37
1572530400.0,2019-10-31 02-PM,BTCUSD,9306.9,9306.9,9250,9260.72,12.63,117065.01
1572526800.0,2019-10-31 01-PM,BTCUSD,9320.94,9339,9288.98,9306.9,20.22,188173.99
1572523200.0,2019-10-31 12-PM,BTCUSD,9114.77,9431.1,9114.77,9320.94,108.66,1010422.28
1572519600.0,2019-10-31 11-AM,BTCUSD,9081.08,9158.06,9081.08,9114.77,5.339,48705.4
1572516000.0,2019-10-31 10-AM,BTCUSD,9057,9081.08,8943,9081.08,81.99,740715.65
1572512400.0,2019-10-31 09-AM,BTCUSD,9125.41,9125.41,9037.38,9057,12.95,117501.19
1572508800.0,2019-10-31 08-AM,BTCUSD,9107.13,9145.52,9093.11,9125.41,3.841,35041.77
1572505200.0,2019-10-31 07-AM,BTCUSD,9123.97,9131.96,9100,9107.13,11.26,102623.15
1572501600.0,2019-10-31 06-AM,BTCUSD,9182.52,9218.31,9112.68,9123.97,5.495,50392.11
1572498000.0,2019-10-31 05-AM,BTCUSD,9091.55,9185,9088.83,9182.52,3.353,30634.52
1572494400.0,2019-10-31 04-AM,BTCUSD,9119.13,9119.13,9091.55,9091.55,2.818,25661.3
1572490800.0,2019-10-31 03-AM,BTCUSD,9103.26,9145.11,9092.15,9119.13,3.539,32313.25
1572487200.0,2019-10-31 02-AM,BTCUSD,9083.26,9132.81,9071.1,9103.26,4.751,43293.34
1572483600.0,2019-10-31 01-AM,BTCUSD,9156.32,9161,9078,9083.26,23.55,214781.94
1572480000.0,2019-10-31 12-AM,BTCUSD,9170,9204.74,9156.32,9156.32,39.81,365575.02
1572476400.0,2019-10-30 11-PM,BTCUSD,9212.29,9222.84,9170,9170,27.84,255643.79
1572472800.0,2019-10-30 10-PM,BTCUSD,9161.43,9228.33,9159.33,9212.29,24.99,229949.18
1572469200.0,2019-10-30 09-PM,BTCUSD,9175.66,9194.18,9142.64,9161.43,6.779,62123.59
1572465600.0,2019-10-30 08-PM,BTCUSD,9215.13,9220,9167.27,9175.66,6.366,58529.99
1572462000.0,2019-10-30 07-PM,BTCUSD,9161.88,9215.13,9161.88,9215.13,13.67,125555.72
1572458400.0,2019-10-30 06-PM,BTCUSD,9112.17,9161.88,9112.17,9161.88,13.13,120041.7
1572454800.0,2019-10-30 05-PM,BTCUSD,9072,9133.19,9072,9112.17,9.53,86866.73
1572451200.0,2019-10-30 04-PM,BTCUSD,9102.86,9170.79,9028.17,9072,36.24,328852.51
1572447600.0,2019-10-30 03-PM,BTCUSD,9100,9114.13,8994.49,9102.86,56.64,512427.63
1572444000.0,2019-10-30 02-PM,BTCUSD,9044,9135.3,9028.17,9100,40.46,367605.13
1572440400.0,2019-10-30 01-PM,BTCUSD,9126,9132.03,9043.2,9044,12.08,109685.66
1572436800.0,2019-10-30 12-PM,BTCUSD,9113.92,9174.64,9091.55,9126,11.16,101847.47
1572433200.0,2019-10-30 11-AM,BTCUSD,9104.44,9113.92,9022.77,9113.92,29.37,266683.72
1572429600.0,2019-10-30 10-AM,BTCUSD,9235.15,9235.15,9034,9104.44,32.71,298177.91
1572426000.0,2019-10-30 09-AM,BTCUSD,9202.13,9254.17,9193.43,9235.15,17.47,161351.9
1572422400.0,2019-10-30 08-AM,BTCUSD,9173.82,9232.23,9167.51,9202.13,11.75,108127.79
1572418800.0,2019-10-30 07-AM,BTCUSD,9221.84,9252.01,9160,9173.82,23.47,216071.41
1572415200.0,2019-10-30 06-AM,BTCUSD,9212.38,9244.9,9210.91,9221.84,5.746,53046.56
1572411600.0,2019-10-30 05-AM,BTCUSD,9259.81,9259.81,9179.66,9212.38,33.16,305688.09
1572408000.0,2019-10-30 04-AM,BTCUSD,9276.64,9337.52,9221.32,9259.81,15.85,147277.61
1572404400.0,2019-10-30 03-AM,BTCUSD,9316.12,9332.15,9268.73,9276.64,7.096,66006.18
1572400800.0,2019-10-30 02-AM,BTCUSD,9400,9405.08,9302.87,9316.12,5.205,48743.98
1572397200.0,2019-10-30 01-AM,BTCUSD,9360.16,9408.81,9280.64,9400,20.26,189618.96
1572393600.0,2019-10-30 12-AM,BTCUSD,9431.6,9439.53,9265.86,9360.16,67.01,628567.33
1572390000.0,2019-10-29 11-PM,BTCUSD,9470.74,9470.74,9424.78,9431.6,10.49,99122.17
1572386400.0,2019-10-29 10-PM,BTCUSD,9437.27,9470.74,9425.74,9470.74,16.78,158556.96
1572382800.0,2019-10-29 09-PM,BTCUSD,9439.02,9453.03,9414.72,9437.27,14.09,132837.41
1572379200.0,2019-10-29 08-PM,BTCUSD,9247.31,9514.72,9235.38,9439.02,55.67,524012.63
1572375600.0,2019-10-29 07-PM,BTCUSD,9358.28,9390,9072.66,9247.31,50.78,467985.41
1572372000.0,2019-10-29 06-PM,BTCUSD,9337.4,9416.4,9320,9358.28,20.33,190917.96
1572368400.0,2019-10-29 05-PM,BTCUSD,9319.1,9368.7,9290,9337.4,13.75,128592.72
1572364800.0,2019-10-29 04-PM,BTCUSD,9365.25,9370,9305,9319.1,13.43,125332.05
1572361200.0,2019-10-29 03-PM,BTCUSD,9389.87,9389.87,9328.94,9365.25,35.33,330699.19
1572357600.0,2019-10-29 02-PM,BTCUSD,9346.14,9389.87,9324.86,9389.87,5.586,52266.42
1572354000.0,2019-10-29 01-PM,BTCUSD,9417.26,9430,9287.14,9346.14,29.49,275971.59
1572350400.0,2019-10-29 12-PM,BTCUSD,9443.29,9475.92,9394.71,9417.26,13.39,126396.58
1572346800.0,2019-10-29 11-AM,BTCUSD,9467,9467,9401.45,9443.29,10.3,97250.13
1572343200.0,2019-10-29 10-AM,BTCUSD,9393.83,9498.95,9393.83,9467,3.388,32081.28
1572339600.0,2019-10-29 09-AM,BTCUSD,9436.75,9436.76,9367.52,9393.83,26.01,244819.62
1572336000.0,2019-10-29 08-AM,BTCUSD,9462.38,9475.24,9412.96,9436.75,21.05,198807.18
1572332400.0,2019-10-29 07-AM,BTCUSD,9454.44,9491.66,9446.57,9462.38,5.038,47715.22
1572328800.0,2019-10-29 06-AM,BTCUSD,9400,9476.54,9388.33,9454.44,16.14,152572.51
1572325200.0,2019-10-29 05-AM,BTCUSD,9425,9555,9371.62,9400,38.64,366706.4
1572321600.0,2019-10-29 04-AM,BTCUSD,9299.54,9457.24,9293.18,9425,18.27,171998.28
1572318000.0,2019-10-29 03-AM,BTCUSD,9271.79,9313.51,9258.47,9299.54,2.96,27487.39
1572314400.0,2019-10-29 02-AM,BTCUSD,9294.71,9307.89,9250.21,9271.79,3.869,35841.22
1572310800.0,2019-10-29 01-AM,BTCUSD,9289.01,9314.41,9250.21,9294.71,11.6,107626.18
1572307200.0,2019-10-29 12-AM,BTCUSD,9221.23,9310.78,9221.23,9289.01,11.59,107327.38
1572303600.0,2019-10-28 11-PM,BTCUSD,9469.53,9504,9189.14,9221.23,124.19,1151693.82
1572300000.0,2019-10-28 10-PM,BTCUSD,9479.11,9485.22,9429.73,9469.53,19.14,181248.06
1572296400.0,2019-10-28 09-PM,BTCUSD,9466.9,9504,9448.72,9479.11,13.89,131705.38
1572292800.0,2019-10-28 08-PM,BTCUSD,9422.84,9474.36,9401.58,9466.9,11.26,106301.57
1572289200.0,2019-10-28 07-PM,BTCUSD,9394.65,9435,9388.68,9422.84,11.78,111000.92
1572285600.0,2019-10-28 06-PM,BTCUSD,9381.42,9500,9375,9394.65,41.74,393786.95
1572282000.0,2019-10-28 05-PM,BTCUSD,9391.86,9400.12,9355.03,9381.42,19.84,185921.9
1572278400.0,2019-10-28 04-PM,BTCUSD,9414,9423.51,9357.07,9391.86,19.83,186104.79
1572274800.0,2019-10-28 03-PM,BTCUSD,9341.79,9421.36,9338.42,9414,57.14,535747.78
1572271200.0,2019-10-28 02-PM,BTCUSD,9379.69,9397.56,9335.93,9341.79,16.14,151067.84
1572267600.0,2019-10-28 01-PM,BTCUSD,9351.49,9429.73,9316.4,9379.69,75.29,705040.41
1572264000.0,2019-10-28 12-PM,BTCUSD,9416.97,9423.18,9267.75,9351.49,34.53,321872.8
1572260400.0,2019-10-28 11-AM,BTCUSD,9468.42,9468.42,9362.92,9416.97,8.803,82721.3
1572256800.0,2019-10-28 10-AM,BTCUSD,9421.77,9483.09,9368.31,9468.42,10.08,95017.24
1572253200.0,2019-10-28 09-AM,BTCUSD,9366.83,9423.19,9345.15,9421.77,9.791,92021.51
1572249600.0,2019-10-28 08-AM,BTCUSD,9465.99,9465.99,9303.37,9366.83,29.46,276193.46
1572246000.0,2019-10-28 07-AM,BTCUSD,9463.34,9475.25,9371.62,9465.99,36.52,344075.38
1572242400.0,2019-10-28 06-AM,BTCUSD,9634.42,9634.42,9362.92,9463.34,41.59,395137.16
1572238800.0,2019-10-28 05-AM,BTCUSD,9648.39,9700,9631.78,9634.42,5.414,52410.78
1572235200.0,2019-10-28 04-AM,BTCUSD,9638.61,9659.4,9565.99,9648.39,15.42,147993.99
1572231600.0,2019-10-28 03-AM,BTCUSD,9757.89,9757.89,9617.8,9638.61,14.67,141669.39
1572228000.0,2019-10-28 02-AM,BTCUSD,9756.6,9789,9680,9757.89,51.37,499329.34
1572224400.0,2019-10-28 01-AM,BTCUSD,9709.78,9933.25,9664.68,9756.6,104.62,1028026.59
1572220800.0,2019-10-28 12-AM,BTCUSD,9553,9725.6,9553,9709.78,51.83,499157.12
1572217200.0,2019-10-27 11-PM,BTCUSD,9569.67,9600.36,9432.4,9553,60.46,576928.13
1572213600.0,2019-10-27 10-PM,BTCUSD,9631.68,9715.87,9534.63,9569.67,43.97,424193.1
1572210000.0,2019-10-27 09-PM,BTCUSD,9616.59,9726.3,9506.6,9631.68,49.59,475064.35
1572206400.0,2019-10-27 08-PM,BTCUSD,9753.87,9765.47,9548.63,9616.59,41.8,403990.46
1572202800.0,2019-10-27 07-PM,BTCUSD,9649.07,9817.44,9648.25,9753.87,27.65,268739.17
1572199200.0,2019-10-27 06-PM,BTCUSD,9670.59,9711.66,9640.68,9649.07,17.15,166020.57
1572195600.0,2019-10-27 05-PM,BTCUSD,9705.67,9715.15,9619.32,9670.59,28.03,270907.21
1572192000.0,2019-10-27 04-PM,BTCUSD,9542.24,9799,9415,9705.67,110.18,1062759.18
1572188400.0,2019-10-27 03-PM,BTCUSD,9557.91,9640,9475,9542.24,26.88,256599.17
1572184800.0,2019-10-27 02-PM,BTCUSD,9465.13,9589.52,9390.69,9557.91,63.09,599614.35
1572181200.0,2019-10-27 01-PM,BTCUSD,9333.25,9552.86,9333.25,9465.13,44.4,420119.85
1572177600.0,2019-10-27 12-PM,BTCUSD,9299.74,9346.87,9240,9333.25,22.89,213253.91
1572174000.0,2019-10-27 11-AM,BTCUSD,9401.18,9650,9226.7,9299.74,136.84,1292697.34
1572170400.0,2019-10-27 10-AM,BTCUSD,9262.47,9444.18,9262.47,9401.18,41.09,385359.14
1572166800.0,2019-10-27 09-AM,BTCUSD,9273.75,9323.01,9252.98,9262.47,7.475,69474.96
1572163200.0,2019-10-27 08-AM,BTCUSD,9175.9,9319.84,9175.9,9273.75,9.534,88193.63
1572159600.0,2019-10-27 07-AM,BTCUSD,9206.95,9236.93,9162.68,9175.9,12.51,115087.73
1572156000.0,2019-10-27 06-AM,BTCUSD,9196.73,9210.53,9181.25,9206.95,2.322,21341.78
1572152400.0,2019-10-27 05-AM,BTCUSD,9132.85,9209.51,9125.77,9196.73,7.444,68287.18
1572148800.0,2019-10-27 04-AM,BTCUSD,9169,9170,9099.27,9132.85,15.36,140311.3
1572145200.0,2019-10-27 03-AM,BTCUSD,9214.09,9232.99,9151.24,9169,6.406,58900.29
1572141600.0,2019-10-27 02-AM,BTCUSD,9193.76,9214.09,9175.38,9214.09,5.565,51203.3
1572138000.0,2019-10-27 01-AM,BTCUSD,9245.73,9254.28,9133.41,9193.76,24.85,228604.0
1572134400.0,2019-10-27 12-AM,BTCUSD,9271.52,9387.31,9223.19,9245.73,62.19,578648.72
1572130800.0,2019-10-26 11-PM,BTCUSD,9181.51,9308.84,9158.25,9271.52,15.32,141427.45
1572127200.0,2019-10-26 10-PM,BTCUSD,9250,9265.78,9156.95,9181.51,22.24,204573.21
1572123600.0,2019-10-26 09-PM,BTCUSD,9127.73,9250,9092.73,9250,18.97,174483.32
1572120000.0,2019-10-26 08-PM,BTCUSD,9035,9172.05,9028.2,9127.73,38.9,354040.09
1572116400.0,2019-10-26 07-PM,BTCUSD,9082.45,9168.6,8923,9035,55.19,499993.32
1572112800.0,2019-10-26 06-PM,BTCUSD,9102.27,9168,8910.95,9082.45,78.72,710652.12
1572109200.0,2019-10-26 05-PM,BTCUSD,9172.02,9187.21,9095.38,9102.27,23.82,217591.53
1572105600.0,2019-10-26 04-PM,BTCUSD,9209.91,9247.71,9070,9172.02,68.61,629558.39
1572102000.0,2019-10-26 03-PM,BTCUSD,9159.23,9315.86,9148.61,9209.91,50.38,464340.93
1572098400.0,2019-10-26 02-PM,BTCUSD,9100,9231.13,9075,9159.23,55.26,507125.85
1572094800.0,2019-10-26 01-PM,BTCUSD,9290,9290,9093.79,9100,48.98,449375.32
1572091200.0,2019-10-26 12-PM,BTCUSD,9234.18,9447.33,9207.08,9290,48.44,453222.61
1572087600.0,2019-10-26 11-AM,BTCUSD,9276.14,9325.7,9170,9234.18,58.01,535376.55
1572084000.0,2019-10-26 10-AM,BTCUSD,9177.97,9365.66,9153.66,9276.14,45.01,416608.61
1572080400.0,2019-10-26 09-AM,BTCUSD,9389.06,9389.06,9012,9177.97,107.32,985964.68
1572076800.0,2019-10-26 08-AM,BTCUSD,9500,9506.15,9341.35,9389.06,29.62,279359.47
1572073200.0,2019-10-26 07-AM,BTCUSD,9602,9633.88,9323,9500,69.93,660989.21
1572069600.0,2019-10-26 06-AM,BTCUSD,9613.12,9639.58,9546.14,9602,29.47,282589.8
1572066000.0,2019-10-26 05-AM,BTCUSD,9643.44,9799,9611.74,9613.12,51.72,502308.76
1572062400.0,2019-10-26 04-AM,BTCUSD,9607.88,9677.95,9530,9643.44,32.76,314744.64
1572058800.0,2019-10-26 03-AM,BTCUSD,9685.8,9721.92,9465.46,9607.88,239.71,2298059.81
1572055200.0,2019-10-26 02-AM,BTCUSD,10104.74,10290.8,9596.19,9685.8,210.39,2080342.76
1572051600.0,2019-10-26 01-AM,BTCUSD,9210.53,10540,9210.53,10104.74,626.46,6211473.79
1572048000.0,2019-10-26 12-AM,BTCUSD,8675.22,9454.75,8652.33,9210.53,395.47,3592354.97
1572044400.0,2019-10-25 11-PM,BTCUSD,8611,8676.92,8611,8675.22,51.85,448589.94
1572040800.0,2019-10-25 10-PM,BTCUSD,8593.96,8711.7,8572.28,8611,75.57,653010.23
1572037200.0,2019-10-25 09-PM,BTCUSD,8583.8,8640.84,8576.07,8593.96,30.95,265979.05
1572033600.0,2019-10-25 08-PM,BTCUSD,8644.58,8666.36,8583.8,8583.8,37.29,321712.71
1572030000.0,2019-10-25 07-PM,BTCUSD,8644.39,8670.19,8551.24,8644.58,79.16,680913.72
1572026400.0,2019-10-25 06-PM,BTCUSD,8500.69,8656.97,8458.98,8644.39,85.77,735261.22
1572022800.0,2019-10-25 05-PM,BTCUSD,8408.32,8789.79,8405.48,8500.69,265.65,2272828.93
1572019200.0,2019-10-25 04-PM,BTCUSD,8294.31,8498.56,8287.75,8408.32,197.9,1662100.81
1572015600.0,2019-10-25 03-PM,BTCUSD,7677.2,8550.84,7677.2,8294.31,419.9,3447912.62
1572012000.0,2019-10-25 02-PM,BTCUSD,7683.7,7703.28,7658.38,7677.2,34.28,263265.64
1572008400.0,2019-10-25 01-PM,BTCUSD,7631.4,7692.24,7627,7683.7,28.09,214992.96
1572004800.0,2019-10-25 12-PM,BTCUSD,7587.18,7649.76,7587.18,7631.4,24.3,185539.27
1572001200.0,2019-10-25 11-AM,BTCUSD,7585.72,7640.76,7585.72,7587.18,22.37,170254.17
1571997600.0,2019-10-25 10-AM,BTCUSD,7460.84,7620.06,7460.84,7585.72,43.69,330125.75
1571994000.0,2019-10-25 09-AM,BTCUSD,7468,7472.92,7460.83,7460.84,6.027,45002.52
1571990400.0,2019-10-25 08-AM,BTCUSD,7475.01,7492.8,7464.46,7468,5.909,44209.48
1571986800.0,2019-10-25 07-AM,BTCUSD,7453.94,7486.68,7453.94,7475.01,10.31,77120.98
1571983200.0,2019-10-25 06-AM,BTCUSD,7453.78,7477.76,7453.22,7453.94,3.733,27849.75
1571979600.0,2019-10-25 05-AM,BTCUSD,7440.43,7459.72,7408.87,7453.78,5.252,38963.88
1571976000.0,2019-10-25 04-AM,BTCUSD,7454.72,7457.74,7436.2,7440.43,2.302,17144.35
1571972400.0,2019-10-25 03-AM,BTCUSD,7445.78,7464.17,7443.73,7454.72,1.764,13158.93
1571968800.0,2019-10-25 02-AM,BTCUSD,7457.96,7465.67,7444,7445.78,3.367,25077.02
1571965200.0,2019-10-25 01-AM,BTCUSD,7435.78,7458.98,7434.62,7457.96,5.671,42258.46
1571961600.0,2019-10-25 12-AM,BTCUSD,7430.62,7437.87,7430.62,7435.78,0.908,6751.14
1571958000.0,2019-10-24 11-PM,BTCUSD,7468.54,7474.23,7433.84,7433.84,22.45,167408.23
1571954400.0,2019-10-24 10-PM,BTCUSD,7454.94,7471.01,7454.94,7468.54,11.12,83001.97
1571950800.0,2019-10-24 09-PM,BTCUSD,7461.71,7468.56,7454.94,7454.94,12.11,90388.72
1571947200.0,2019-10-24 08-PM,BTCUSD,7487.36,7487.36,7457,7461.71,14.65,109475.77
1571943600.0,2019-10-24 07-PM,BTCUSD,7463.71,7487.36,7457.4,7487.36,29.12,217477.14
1571940000.0,2019-10-24 06-PM,BTCUSD,7447.76,7466.14,7447.76,7463.71,33.84,252316.33
1571936400.0,2019-10-24 05-PM,BTCUSD,7474.14,7474.14,7432.46,7447.76,21.08,157173.41
1571932800.0,2019-10-24 04-PM,BTCUSD,7458.75,7474.88,7441.51,7474.14,18.84,140493.93
1571929200.0,2019-10-24 03-PM,BTCUSD,7484.81,7486.67,7434.08,7458.75,19.4,144539.8
1571925600.0,2019-10-24 02-PM,BTCUSD,7463.14,7513.15,7463.14,7484.81,21.82,163510.45
1571922000.0,2019-10-24 01-PM,BTCUSD,7469.84,7481.28,7455.34,7463.14,44.54,332294.36
1571918400.0,2019-10-24 12-PM,BTCUSD,7435.72,7478,7435.34,7469.84,17.84,133155.26
1571914800.0,2019-10-24 11-AM,BTCUSD,7449.53,7461.11,7435.72,7435.72,13.77,102535.88
1571911200.0,2019-10-24 10-AM,BTCUSD,7469.23,7474.64,7448.63,7449.53,7.475,55755.07
1571907600.0,2019-10-24 09-AM,BTCUSD,7470.67,7486.56,7462.68,7469.23,6.505,48607.03
1571904000.0,2019-10-24 08-AM,BTCUSD,7439.16,7470.67,7401.36,7470.67,28.74,213667.97
1571900400.0,2019-10-24 07-AM,BTCUSD,7380.69,7460,7377.64,7439.16,34.21,254476.51
1571896800.0,2019-10-24 06-AM,BTCUSD,7423,7423.23,7356.42,7380.69,15.23,112737.47
1571893200.0,2019-10-24 05-AM,BTCUSD,7429.73,7434.6,7422.33,7423,12.72,94536.83
1571889600.0,2019-10-24 04-AM,BTCUSD,7416.02,7440.65,7410,7429.73,18.73,138879.64
1571886000.0,2019-10-24 03-AM,BTCUSD,7436.66,7439,7408.39,7416.02,41.29,306368.54
1571882400.0,2019-10-24 02-AM,BTCUSD,7450.41,7451.88,7420.48,7436.66,10.02,74533.69
1571878800.0,2019-10-24 01-AM,BTCUSD,7472.74,7483.2,7427.77,7450.41,24.32,181459.56
1571875200.0,2019-10-24 12-AM,BTCUSD,7479.96,7500.75,7465.74,7472.74,12.26,91644.04
1571871600.0,2019-10-23 11-PM,BTCUSD,7422.36,7482.16,7415.95,7479.96,14.33,106823.26
1571868000.0,2019-10-23 10-PM,BTCUSD,7450,7503.1,7403,7422.36,47.1,351034.74
1571864400.0,2019-10-23 09-PM,BTCUSD,7498.26,7499.73,7450,7450,11.65,87031.23
1571860800.0,2019-10-23 08-PM,BTCUSD,7500,7500,7465.6,7498.26,13.11,98073.42
1571857200.0,2019-10-23 07-PM,BTCUSD,7512.25,7532.75,7498.14,7500,12.38,92981.18
1571853600.0,2019-10-23 06-PM,BTCUSD,7503,7530,7492.89,7512.25,35.39,265726.57
1571850000.0,2019-10-23 05-PM,BTCUSD,7479.79,7503,7468.74,7503,13.48,100818.46
1571846400.0,2019-10-23 04-PM,BTCUSD,7436.09,7498.93,7333,7479.79,122.84,910645.22
1571842800.0,2019-10-23 03-PM,BTCUSD,7484.03,7492.32,7435.51,7436.09,57.9,432262.57
1571839200.0,2019-10-23 02-PM,BTCUSD,7488.5,7516.04,7472.88,7484.03,42.22,316318.41
1571835600.0,2019-10-23 01-PM,BTCUSD,7546.49,7565.85,7415,7488.5,101.78,763461.33
1571832000.0,2019-10-23 12-PM,BTCUSD,7971.39,7971.39,7451.66,7546.49,261.28,1999958.56
1571828400.0,2019-10-23 11-AM,BTCUSD,8008.22,8009.34,7966.35,7971.39,5.711,45622.41
1571824800.0,2019-10-23 10-AM,BTCUSD,7987.01,8011.58,7987.01,8008.22,7.582,60651.85
1571821200.0,2019-10-23 09-AM,BTCUSD,7981.58,8001.46,7981.58,7987.01,7.796,62286.53
1571817600.0,2019-10-23 08-AM,BTCUSD,7962.44,7989.5,7960,7981.58,7.129,56882.64
1571814000.0,2019-10-23 07-AM,BTCUSD,7973.46,7987.63,7960,7962.44,11.16,88956.61
1571810400.0,2019-10-23 06-AM,BTCUSD,7955.67,7983.87,7953.36,7973.46,16.79,133911.59
1571806800.0,2019-10-23 05-AM,BTCUSD,7966.56,7976.89,7933.68,7955.67,9.86,78485.7
1571803200.0,2019-10-23 04-AM,BTCUSD,7957.38,7978.49,7937,7966.56,12.75,101483.26
1571799600.0,2019-10-23 03-AM,BTCUSD,8043.62,8043.62,7937.28,7957.38,33.87,270724.44
1571796000.0,2019-10-23 02-AM,BTCUSD,8048.74,8048.74,8023.1,8043.62,12.79,102806.49
1571792400.0,2019-10-23 01-AM,BTCUSD,8036.88,8052.82,8036.43,8048.74,12.06,97034.74
1571788800.0,2019-10-23 12-AM,BTCUSD,8027.64,8049.03,8004.32,8036.88,30.43,244640.75
1571785200.0,2019-10-22 11-PM,BTCUSD,8071.95,8081.74,8000,8027.64,47.37,379680.73
1571781600.0,2019-10-22 10-PM,BTCUSD,8100.88,8110,8066.23,8071.95,11.42,92449.73
1571778000.0,2019-10-22 09-PM,BTCUSD,8124.03,8125.1,8099.83,8100.88,16.09,130459.38
1571774400.0,2019-10-22 08-PM,BTCUSD,8174.18,8174.18,8060,8124.03,35.87,291102.14
1571770800.0,2019-10-22 07-PM,BTCUSD,8204.06,8204.06,8166.45,8174.18,11.0,90030.32
1571767200.0,2019-10-22 06-PM,BTCUSD,8209.54,8216.87,8185.73,8204.06,19.4,159225.77
1571763600.0,2019-10-22 05-PM,BTCUSD,8207.01,8221.32,8199.73,8209.54,14.02,115085.08
1571760000.0,2019-10-22 04-PM,BTCUSD,8225.31,8234.08,8200.52,8207.01,14.25,117127.25
1571756400.0,2019-10-22 03-PM,BTCUSD,8205,8225.31,8184.13,8225.31,16.08,131926.1
1571752800.0,2019-10-22 02-PM,BTCUSD,8226.53,8238.73,8205,8205,15.68,128927.44
1571749200.0,2019-10-22 01-PM,BTCUSD,8246.55,8261.81,8217.2,8226.53,18.74,154327.7
1571745600.0,2019-10-22 12-PM,BTCUSD,8289,8313.2,8246.55,8246.55,19.91,164573.53
1571742000.0,2019-10-22 11-AM,BTCUSD,8251.47,8289,8248.05,8289,4.578,37840.67
1571738400.0,2019-10-22 10-AM,BTCUSD,8281.56,8296.8,8239,8251.47,3.392,28040.66
1571734800.0,2019-10-22 09-AM,BTCUSD,8267.67,8286.99,8258.02,8281.56,8.289,68590.49
1571731200.0,2019-10-22 08-AM,BTCUSD,8231.27,8267.67,8225.47,8267.67,23.96,197329.83
1571727600.0,2019-10-22 07-AM,BTCUSD,8214.17,8240,8204.05,8231.27,6.884,56620.52
1571724000.0,2019-10-22 06-AM,BTCUSD,8221.3,8223.54,8199.92,8214.17,4.753,39013.74
1571720400.0,2019-10-22 05-AM,BTCUSD,8223.31,8223.74,8204.39,8221.3,6.216,51030.29
1571716800.0,2019-10-22 04-AM,BTCUSD,8218.53,8228.97,8206.69,8223.31,12.13,99779.22
1571713200.0,2019-10-22 03-AM,BTCUSD,8202,8225.49,8196.08,8218.53,2.424,19907.76
1571709600.0,2019-10-22 02-AM,BTCUSD,8186.06,8208.35,8183.44,8202,5.908,48376.11
1571706000.0,2019-10-22 01-AM,BTCUSD,8195.99,8213.36,8186.06,8186.06,5.645,46312.91
1571702400.0,2019-10-22 12-AM,BTCUSD,8214.48,8215.29,8189.88,8195.99,8.693,71291.16
1571698800.0,2019-10-21 11-PM,BTCUSD,8201.73,8224.27,8199.62,8214.48,8.345,68533.58
1571695200.0,2019-10-21 10-PM,BTCUSD,8235,8238.9,8199.68,8201.73,5.205,42748.65
1571691600.0,2019-10-21 09-PM,BTCUSD,8206.28,8240,8204.6,8235,9.209,75692.99
1571688000.0,2019-10-21 08-PM,BTCUSD,8200,8218.36,8200,8206.28,10.32,84704.12
1571684400.0,2019-10-21 07-PM,BTCUSD,8177.5,8200,8172.42,8200,15.67,128415.44
1571680800.0,2019-10-21 06-PM,BTCUSD,8200,8200.33,8161.88,8177.5,7.533,61632.82
1571677200.0,2019-10-21 05-PM,BTCUSD,8183.07,8200,8180.74,8200,5.566,45587.27
1571673600.0,2019-10-21 04-PM,BTCUSD,8194.04,8199.9,8163.58,8183.07,6.302,51534.86
1571670000.0,2019-10-21 03-PM,BTCUSD,8259.56,8344,8175,8194.04,42.35,349242.58
1571666400.0,2019-10-21 02-PM,BTCUSD,8247.48,8259.56,8239.33,8259.56,45.89,378608.15
1571662800.0,2019-10-21 01-PM,BTCUSD,8239.47,8252.23,8228.77,8247.48,8.736,71980.16
1571659200.0,2019-10-21 12-PM,BTCUSD,8235.14,8269.76,8233.53,8239.47,13.25,109440.6
1571655600.0,2019-10-21 11-AM,BTCUSD,8283.78,8290.17,8229.7,8235.14,17.72,146163.71
1571652000.0,2019-10-21 10-AM,BTCUSD,8210.99,8288.81,8210.99,8283.78,31.07,255611.69
1571648400.0,2019-10-21 09-AM,BTCUSD,8226.66,8228.55,8206.64,8210.99,4.209,34561.65
1571644800.0,2019-10-21 08-AM,BTCUSD,8227.72,8230.46,8217.79,8226.66,2.112,17366.21
1571641200.0,2019-10-21 07-AM,BTCUSD,8239.12,8239.47,8220.91,8227.72,3.319,27325.45
1571637600.0,2019-10-21 06-AM,BTCUSD,8249.39,8259.22,8239.12,8239.12,5.071,41853.22
1571634000.0,2019-10-21 05-AM,BTCUSD,8233.47,8251,8222.44,8249.39,3.602,29656.58
