Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
1554944400.0,2019-04-11 01-AM,ETHUSD,175.33,177.05,175.3,176.52,119.28,20980.45
1554940800.0,2019-04-11 12-AM,ETHUSD,177.48,177.82,175,175.33,952.25,167029.99
1554937200.0,2019-04-10 11-PM,ETHUSD,176.73,177.71,176.73,177.48,67.9,12043.86
1554933600.0,2019-04-10 10-PM,ETHUSD,176.38,176.73,174.77,176.73,110.33,19357.91
1554930000.0,2019-04-10 09-PM,ETHUSD,176.54,176.93,174.71,176.38,350.59,61466.49
1554926400.0,2019-04-10 08-PM,ETHUSD,181.44,182.39,170.6,176.54,1465.21,257811.85
1554922800.0,2019-04-10 07-PM,ETHUSD,183,183.36,181.32,181.44,230.07,42060.57
1554919200.0,2019-04-10 06-PM,ETHUSD,180.04,185.14,180.04,183,2163.46,395895.21
1554915600.0,2019-04-10 05-PM,ETHUSD,180.11,181.48,179.92,180.04,30.96,5593.9
1554912000.0,2019-04-10 04-PM,ETHUSD,180,180.69,179.58,180.11,85.68,15415.14
1554908400.0,2019-04-10 03-PM,ETHUSD,180.44,180.44,179.42,180,25.53,4595.8
1554904800.0,2019-04-10 02-PM,ETHUSD,180.12,180.5,180.12,180.44,25.51,4602.74
1554901200.0,2019-04-10 01-PM,ETHUSD,181.48,181.65,178.98,180.12,134.53,24268.03
1554897600.0,2019-04-10 12-PM,ETHUSD,179.97,181.93,179.97,181.48,73.01,13177.9
1554894000.0,2019-04-10 11-AM,ETHUSD,180.6,180.92,179.97,179.97,59.04,10652.69
1554890400.0,2019-04-10 10-AM,ETHUSD,180.26,180.6,179.79,180.6,89.57,16130.45
1554886800.0,2019-04-10 09-AM,ETHUSD,180.77,181.42,180.26,180.26,28.2,5102.09
1554883200.0,2019-04-10 08-AM,ETHUSD,180.36,181.17,180.08,180.77,95.41,17248.32
1554879600.0,2019-04-10 07-AM,ETHUSD,181.89,181.89,180,180.36,180.03,32560.04
1554876000.0,2019-04-10 06-AM,ETHUSD,181.49,182.91,181.23,181.89,1045.2,190712.12
1554872400.0,2019-04-10 05-AM,ETHUSD,180.46,181.98,180.04,181.49,935.11,169428.52
1554868800.0,2019-04-10 04-AM,ETHUSD,179.5,180.99,179.5,180.46,82.24,14830.34
1554865200.0,2019-04-10 03-AM,ETHUSD,180.53,181.21,179.5,179.5,220.33,39711.79
1554861600.0,2019-04-10 02-AM,ETHUSD,179.2,180.53,179.2,180.53,160.83,28943.45
1554858000.0,2019-04-10 01-AM,ETHUSD,177.17,180.22,177.17,179.2,763.57,137419.81
1554854400.0,2019-04-10 12-AM,ETHUSD,175.9,177.92,175.78,177.17,165.99,29264.19
1554850800.0,2019-04-09 11-PM,ETHUSD,176.07,176.52,175.28,175.9,463.09,81568.34
1554847200.0,2019-04-09 10-PM,ETHUSD,177.5,177.5,175.6,176.07,253.89,44704.07
1554843600.0,2019-04-09 09-PM,ETHUSD,178.04,178.18,177.5,177.5,23.67,4210.1
1554840000.0,2019-04-09 08-PM,ETHUSD,176.65,178.22,176.65,178.04,121.16,21477.86
1554836400.0,2019-04-09 07-PM,ETHUSD,177.3,177.39,176.58,176.65,75.52,13369.0
1554832800.0,2019-04-09 06-PM,ETHUSD,176.93,177.41,176.85,177.3,79.46,14062.96
1554829200.0,2019-04-09 05-PM,ETHUSD,177.23,177.58,176.58,176.93,172.35,30454.92
1554825600.0,2019-04-09 04-PM,ETHUSD,176.82,177.28,176.65,177.23,185.56,32852.66
1554822000.0,2019-04-09 03-PM,ETHUSD,177.17,177.7,176.78,176.82,59.66,10572.92
1554818400.0,2019-04-09 02-PM,ETHUSD,178.21,178.32,176.72,177.17,113.42,20097.98
1554814800.0,2019-04-09 01-PM,ETHUSD,178.16,179.26,177.5,178.21,136.43,24296.39
1554811200.0,2019-04-09 12-PM,ETHUSD,178.46,179.36,178.16,178.16,132.64,23707.57
1554807600.0,2019-04-09 11-AM,ETHUSD,177.91,178.49,177.41,178.46,47.32,8419.31
1554804000.0,2019-04-09 10-AM,ETHUSD,176.61,178.15,175.36,177.91,221.25,38997.54
1554800400.0,2019-04-09 09-AM,ETHUSD,177.72,178.16,176.61,176.61,152.48,27027.02
1554796800.0,2019-04-09 08-AM,ETHUSD,177.35,177.72,175.67,177.72,85.63,15110.54
1554793200.0,2019-04-09 07-AM,ETHUSD,177.28,177.87,177.2,177.35,22.85,4056.45
1554789600.0,2019-04-09 06-AM,ETHUSD,176.48,177.5,176.15,177.28,165.59,29307.08
1554786000.0,2019-04-09 05-AM,ETHUSD,177.08,177.08,174.46,176.48,697.77,122399.61
1554782400.0,2019-04-09 04-AM,ETHUSD,177.53,178,176.75,177.08,59.31,10527.75
1554778800.0,2019-04-09 03-AM,ETHUSD,178.24,178.81,176.62,177.53,132.8,23582.83
1554775200.0,2019-04-09 02-AM,ETHUSD,178.5,179.96,178.24,178.24,125.82,22536.18
1554771600.0,2019-04-09 01-AM,ETHUSD,179.78,179.78,177,178.5,298.12,53222.08
1554768000.0,2019-04-09 12-AM,ETHUSD,180.9,180.9,179.69,179.78,127.31,22906.98
1554764400.0,2019-04-08 11-PM,ETHUSD,180.47,181.03,178.73,180.9,47.4,8526.8
1554760800.0,2019-04-08 10-PM,ETHUSD,182.15,183,180.47,180.47,137.06,24943.53
1554757200.0,2019-04-08 09-PM,ETHUSD,181.72,182.78,180.16,182.15,186.56,33997.88
1554753600.0,2019-04-08 08-PM,ETHUSD,177.68,181.72,177.68,181.72,258.54,46675.19
1554750000.0,2019-04-08 07-PM,ETHUSD,178.01,179.2,177,177.68,86.55,15402.11
1554746400.0,2019-04-08 06-PM,ETHUSD,178.09,179.28,177.42,178.01,208.28,37174.04
1554742800.0,2019-04-08 05-PM,ETHUSD,179.03,179.34,177.3,178.09,131.17,23352.55
1554739200.0,2019-04-08 04-PM,ETHUSD,181,183.33,177.93,179.03,437.56,78944.47
1554735600.0,2019-04-08 03-PM,ETHUSD,179.24,182.11,178.53,181,1145.56,207755.88
1554732000.0,2019-04-08 02-PM,ETHUSD,177.05,179.24,177.05,179.24,143.87,25663.4
1554728400.0,2019-04-08 01-PM,ETHUSD,177.63,179.23,176.87,177.05,358.71,63910.64
1554724800.0,2019-04-08 12-PM,ETHUSD,174.66,178.03,174.47,177.63,859.96,152417.3
1554721200.0,2019-04-08 11-AM,ETHUSD,178.11,178.45,174.6,174.66,723.31,127604.37
1554717600.0,2019-04-08 10-AM,ETHUSD,181.63,181.81,178.11,178.11,406.65,73663.11
1554714000.0,2019-04-08 09-AM,ETHUSD,180.28,181.63,180.27,181.63,133.16,24125.54
1554710400.0,2019-04-08 08-AM,ETHUSD,181.25,181.25,178.22,180.28,187.98,33726.11
1554706800.0,2019-04-08 07-AM,ETHUSD,182.02,182.26,178.99,181.25,266.55,48095.16
1554703200.0,2019-04-08 06-AM,ETHUSD,183.4,184.01,181.48,182.02,837.57,152836.83
1554699600.0,2019-04-08 05-AM,ETHUSD,185.14,185.23,182.7,183.4,109.95,20156.55
1554696000.0,2019-04-08 04-AM,ETHUSD,181.48,185.14,181.48,185.14,266.82,49041.24
1554692400.0,2019-04-08 03-AM,ETHUSD,182.57,183.06,180.83,181.48,364.22,66422.45
1554688800.0,2019-04-08 02-AM,ETHUSD,183.03,187.48,181.74,182.57,633.15,117790.31
1554685200.0,2019-04-08 01-AM,ETHUSD,184.11,184.97,182.26,183.03,325.11,59752.52
1554681600.0,2019-04-08 12-AM,ETHUSD,174.89,185.5,174,184.11,1240.2,225481.43
1554678000.0,2019-04-07 11-PM,ETHUSD,173.79,175.67,172.64,174.89,154.19,26851.29
1554674400.0,2019-04-07 10-PM,ETHUSD,173.16,176.51,173.11,173.79,243.24,42535.84
1554670800.0,2019-04-07 09-PM,ETHUSD,172.81,175.1,172.03,173.16,596.45,103768.56
1554667200.0,2019-04-07 08-PM,ETHUSD,168.97,175.8,168.97,172.81,1222.7,210978.35
1554663600.0,2019-04-07 07-PM,ETHUSD,167.65,169.38,167.65,168.97,106.24,17941.63
1554660000.0,2019-04-07 06-PM,ETHUSD,167,168.68,166.91,167.65,1959.62,330148.4
1554656400.0,2019-04-07 05-PM,ETHUSD,166.3,167.88,166.3,167,27.23,4543.0
1554652800.0,2019-04-07 04-PM,ETHUSD,166.77,167.1,165,166.3,238.52,39542.25
1554649200.0,2019-04-07 03-PM,ETHUSD,167.17,167.75,166.02,166.77,61.81,10344.36
1554645600.0,2019-04-07 02-PM,ETHUSD,168.2,168.44,166.97,167.17,176.1,29457.54
1554642000.0,2019-04-07 01-PM,ETHUSD,167.21,168.2,167.21,168.2,20.35,3413.32
1554638400.0,2019-04-07 12-PM,ETHUSD,166.95,167.73,166.95,167.21,9.85,1650.16
1554634800.0,2019-04-07 11-AM,ETHUSD,167.76,167.76,165.88,166.95,33.35,5550.34
1554631200.0,2019-04-07 10-AM,ETHUSD,166.86,167.89,166.79,167.76,50.12,8377.79
1554627600.0,2019-04-07 09-AM,ETHUSD,168.28,169.09,166.75,166.86,160.41,26881.9
1554624000.0,2019-04-07 08-AM,ETHUSD,168.03,168.69,168.03,168.28,27.69,4662.39
1554620400.0,2019-04-07 07-AM,ETHUSD,167.77,168.98,167.77,168.03,69.76,11726.05
1554616800.0,2019-04-07 06-AM,ETHUSD,167.35,167.77,166.62,167.77,27.44,4601.13
1554613200.0,2019-04-07 05-AM,ETHUSD,167.96,168.56,167.35,167.35,71.74,12035.6
1554609600.0,2019-04-07 04-AM,ETHUSD,167.37,168.65,167.37,167.96,43.93,7369.66
1554606000.0,2019-04-07 03-AM,ETHUSD,167.06,168.33,166.6,167.37,186.66,31266.76
1554602400.0,2019-04-07 02-AM,ETHUSD,164.98,167.06,164.98,167.06,15.65,2593.01
1554598800.0,2019-04-07 01-AM,ETHUSD,164.84,165.54,164.77,164.98,58.65,9677.48
1554595200.0,2019-04-07 12-AM,ETHUSD,165.85,165.9,164.15,164.84,91.4,15035.58
1554591600.0,2019-04-06 11-PM,ETHUSD,164.83,165.85,164.61,165.85,22.27,3681.76
1554588000.0,2019-04-06 10-PM,ETHUSD,164.7,166.27,164.7,164.83,56.13,9283.75
1554584400.0,2019-04-06 09-PM,ETHUSD,167.52,167.52,162.31,164.7,355.16,58530.17
1554580800.0,2019-04-06 08-PM,ETHUSD,170.05,171.58,166.97,167.52,128.34,21805.52
1554577200.0,2019-04-06 07-PM,ETHUSD,168.78,173.13,168.42,170.05,386.23,66095.98
1554573600.0,2019-04-06 06-PM,ETHUSD,167,169.24,167,168.78,53.26,8960.95
1554570000.0,2019-04-06 05-PM,ETHUSD,168.5,168.66,165.95,167,299.36,50008.57
1554566400.0,2019-04-06 04-PM,ETHUSD,167.95,169.43,166.68,168.5,307.89,51862.24
1554562800.0,2019-04-06 03-PM,ETHUSD,165.2,168,164.59,167.95,248.49,41376.32
1554559200.0,2019-04-06 02-PM,ETHUSD,163.9,165.2,163.86,165.2,48.27,7931.45
1554555600.0,2019-04-06 01-PM,ETHUSD,163.99,165,163.88,163.9,84.15,13867.15
1554552000.0,2019-04-06 12-PM,ETHUSD,163.36,164.95,163.28,163.99,36.22,5958.4
1554548400.0,2019-04-06 11-AM,ETHUSD,162.89,163.36,162.75,163.36,17.67,2882.66
1554544800.0,2019-04-06 10-AM,ETHUSD,162.04,163.15,162.04,162.89,34.53,5629.37
1554541200.0,2019-04-06 09-AM,ETHUSD,161.97,162.88,161.92,162.04,101.51,16455.21
1554537600.0,2019-04-06 08-AM,ETHUSD,163.71,163.71,160.61,161.97,117.57,19024.03
1554534000.0,2019-04-06 07-AM,ETHUSD,164.03,164.33,163.67,163.71,92.42,15162.59
1554530400.0,2019-04-06 06-AM,ETHUSD,165.09,165.09,163.76,164.03,22.97,3771.19
1554526800.0,2019-04-06 05-AM,ETHUSD,164.45,165.6,164.32,165.09,15.73,2598.69
1554523200.0,2019-04-06 04-AM,ETHUSD,163.56,164.6,163.45,164.45,131.25,21529.31
1554519600.0,2019-04-06 03-AM,ETHUSD,164.17,164.2,163.18,163.56,2013.73,329775.48
1554516000.0,2019-04-06 02-AM,ETHUSD,164.09,164.21,163.74,164.17,28.96,4747.04
1554512400.0,2019-04-06 01-AM,ETHUSD,164.79,164.9,163.94,164.09,70.13,11518.27
1554508800.0,2019-04-06 12-AM,ETHUSD,165.85,166.3,164.49,164.79,115.24,19039.02
1554505200.0,2019-04-05 11-PM,ETHUSD,165.96,166.69,165.43,165.85,31.55,5239.34
1554501600.0,2019-04-05 10-PM,ETHUSD,164.11,165.96,163.74,165.96,113.58,18711.31
1554498000.0,2019-04-05 09-PM,ETHUSD,163.78,164.15,163.74,164.11,19.49,3194.59
1554494400.0,2019-04-05 08-PM,ETHUSD,164.4,165.36,163.78,163.78,51.04,8396.62
1554490800.0,2019-04-05 07-PM,ETHUSD,163.45,164.4,163.45,164.4,36.85,6050.9
1554487200.0,2019-04-05 06-PM,ETHUSD,164.43,165.39,163.45,163.45,65.56,10789.19
1554483600.0,2019-04-05 05-PM,ETHUSD,164.69,165.13,164.26,164.43,110.47,18182.03
1554480000.0,2019-04-05 04-PM,ETHUSD,164.43,164.94,163.57,164.69,21.97,3615.99
1554476400.0,2019-04-05 03-PM,ETHUSD,162.51,164.43,162.51,164.43,30.13,4927.52
1554472800.0,2019-04-05 02-PM,ETHUSD,164.74,165.07,162.2,162.51,97.37,15942.37
1554469200.0,2019-04-05 01-PM,ETHUSD,165.27,168.43,164,164.74,392.6,65201.3
1554465600.0,2019-04-05 12-PM,ETHUSD,164.87,165.94,164,165.27,67.48,11112.75
1554462000.0,2019-04-05 11-AM,ETHUSD,163.75,165.77,163.75,164.87,236.56,38979.78
1554458400.0,2019-04-05 10-AM,ETHUSD,163.06,164.06,163.06,163.75,675.21,110699.69
1554454800.0,2019-04-05 09-AM,ETHUSD,164.19,164.19,163.06,163.06,65.29,10669.18
1554451200.0,2019-04-05 08-AM,ETHUSD,162.73,165.12,162.62,164.19,96.57,15828.16
1554447600.0,2019-04-05 07-AM,ETHUSD,162.69,163.03,162.42,162.73,59.94,9754.92
1554444000.0,2019-04-05 06-AM,ETHUSD,164.01,164.01,162.67,162.69,104.0,16989.35
1554440400.0,2019-04-05 05-AM,ETHUSD,163.7,165.23,162.35,164.01,485.9,79582.09
1554436800.0,2019-04-05 04-AM,ETHUSD,157.49,164.8,157.38,163.7,200.14,31935.07
1554433200.0,2019-04-05 03-AM,ETHUSD,158.01,158.01,156.46,157.49,1085.63,170433.31
1554429600.0,2019-04-05 02-AM,ETHUSD,157.7,158.27,157.2,158.01,50.48,7970.71
1554426000.0,2019-04-05 01-AM,ETHUSD,158.86,159.09,157.7,157.7,39.73,6298.72
1554422400.0,2019-04-05 12-AM,ETHUSD,157.35,159.27,157.35,158.86,65.86,10463.66
1554418800.0,2019-04-04 11-PM,ETHUSD,157.26,158.23,157.26,157.35,434.87,68598.82
1554415200.0,2019-04-04 10-PM,ETHUSD,158.5,159,157,157.26,569.19,89927.48
1554411600.0,2019-04-04 09-PM,ETHUSD,155.25,158.81,155,158.5,1052.68,164483.67
1554408000.0,2019-04-04 08-PM,ETHUSD,154.59,155.88,154.36,155.25,599.78,93028.88
1554404400.0,2019-04-04 07-PM,ETHUSD,155.54,156.23,154.51,154.59,368.16,57175.24
1554400800.0,2019-04-04 06-PM,ETHUSD,154.29,156.11,152.88,155.54,1244.59,192079.52
1554397200.0,2019-04-04 05-PM,ETHUSD,155.76,157.26,154.16,154.29,575.43,89555.06
1554393600.0,2019-04-04 04-PM,ETHUSD,161.25,161.25,155.76,155.76,1060.27,167462.81
1554390000.0,2019-04-04 03-PM,ETHUSD,161.13,161.25,159.75,161.25,502.01,80481.99
1554386400.0,2019-04-04 02-PM,ETHUSD,161.7,162.41,161.13,161.13,339.08,54938.46
1554382800.0,2019-04-04 01-PM,ETHUSD,161.4,162.19,161.4,161.7,12.07,1950.05
1554379200.0,2019-04-04 12-PM,ETHUSD,161.66,162,160.87,161.4,32.33,5217.13
1554375600.0,2019-04-04 11-AM,ETHUSD,159.2,161.66,159.2,161.66,51.32,8225.56
1554372000.0,2019-04-04 10-AM,ETHUSD,162.23,162.23,159.2,159.2,475.02,76718.75
1554368400.0,2019-04-04 09-AM,ETHUSD,162.86,162.97,161.45,162.23,108.48,17612.7
1554364800.0,2019-04-04 08-AM,ETHUSD,162.5,163.63,162.5,162.86,112.49,18341.16
1554361200.0,2019-04-04 07-AM,ETHUSD,163.01,163.44,161.67,162.5,414.3,67532.4
1554357600.0,2019-04-04 06-AM,ETHUSD,162.88,164.22,162.71,163.01,287.0,46848.92
1554354000.0,2019-04-04 05-AM,ETHUSD,162.39,163.81,162.13,162.88,85.57,13940.59
1554350400.0,2019-04-04 04-AM,ETHUSD,159.93,162.53,159.84,162.39,143.26,23178.25
1554346800.0,2019-04-04 03-AM,ETHUSD,161.77,161.77,159.05,159.93,252.66,40568.18
1554343200.0,2019-04-04 02-AM,ETHUSD,161.93,163.12,161.49,161.77,174.83,28384.05
1554339600.0,2019-04-04 01-AM,ETHUSD,162.76,165.09,161.35,161.93,585.22,95850.99
1554336000.0,2019-04-04 12-AM,ETHUSD,160.95,163.5,158.61,162.76,287.91,46318.78
1554332400.0,2019-04-03 11-PM,ETHUSD,165.35,165.35,151.54,160.95,4402.65,691877.39
1554328800.0,2019-04-03 10-PM,ETHUSD,173.03,175.95,161.84,165.35,2729.16,454862.38
1554325200.0,2019-04-03 09-PM,ETHUSD,178.29,180.1,173.03,173.03,628.19,111537.76
1554321600.0,2019-04-03 08-PM,ETHUSD,173.9,179.9,173.9,178.29,1466.9,260043.58
1554318000.0,2019-04-03 07-PM,ETHUSD,173.87,174.99,173.5,173.9,357.02,62253.75
1554314400.0,2019-04-03 06-PM,ETHUSD,173.46,174.5,172.17,173.87,559.02,96981.03
1554310800.0,2019-04-03 05-PM,ETHUSD,175.65,177.26,171.39,173.46,1329.05,232231.32
1554307200.0,2019-04-03 04-PM,ETHUSD,169.95,176.01,169.95,175.65,1834.11,320194.57
1554303600.0,2019-04-03 03-PM,ETHUSD,169.09,171.13,168.34,169.95,307.78,52253.52
1554300000.0,2019-04-03 02-PM,ETHUSD,171,171,167.77,169.09,917.28,155447.9
1554296400.0,2019-04-03 01-PM,ETHUSD,169.01,171.6,169.01,171,839.81,142835.82
1554292800.0,2019-04-03 12-PM,ETHUSD,167.62,171.73,167.53,169.01,350.73,59529.94
1554289200.0,2019-04-03 11-AM,ETHUSD,166.71,168.15,166.49,167.62,86.63,14470.26
1554285600.0,2019-04-03 10-AM,ETHUSD,168.01,168.19,166.71,166.71,168.55,28212.22
1554282000.0,2019-04-03 09-AM,ETHUSD,166.63,168.01,165.45,168.01,53.83,8978.46
1554278400.0,2019-04-03 08-AM,ETHUSD,167.47,167.86,164.64,166.63,240.58,39990.8
1554274800.0,2019-04-03 07-AM,ETHUSD,167.5,169.88,166.55,167.47,353.75,59497.82
1554271200.0,2019-04-03 06-AM,ETHUSD,167.26,167.88,165.4,167.5,256.18,42789.91
1554267600.0,2019-04-03 05-AM,ETHUSD,166.09,167.94,166.09,167.26,556.3,92995.27
1554264000.0,2019-04-03 04-AM,ETHUSD,173.08,173.08,162.77,166.09,1647.13,276504.37
1554260400.0,2019-04-03 03-AM,ETHUSD,175.85,176.37,171.84,173.08,1499.49,260932.43
1554256800.0,2019-04-03 02-AM,ETHUSD,168.7,176.98,168.39,175.85,859.23,148311.88
1554253200.0,2019-04-03 01-AM,ETHUSD,169.86,169.95,167.23,168.7,348.8,58669.51
1554249600.0,2019-04-03 12-AM,ETHUSD,165.03,170.85,164.61,169.86,1497.46,250999.28
1554246000.0,2019-04-02 11-PM,ETHUSD,162.65,167.24,161.79,165.03,1174.91,193914.13
1554242400.0,2019-04-02 10-PM,ETHUSD,160.45,162.65,160,162.65,535.85,86708.61
1554238800.0,2019-04-02 09-PM,ETHUSD,159.7,161.34,158.83,160.45,199.89,31990.93
1554235200.0,2019-04-02 08-PM,ETHUSD,161.04,162.78,158.58,159.7,588.2,94489.8
1554231600.0,2019-04-02 07-PM,ETHUSD,158.23,161.16,157.78,161.04,922.87,147302.91
1554228000.0,2019-04-02 06-PM,ETHUSD,156.28,158.73,155.81,158.23,556.18,87331.97
1554224400.0,2019-04-02 05-PM,ETHUSD,156.65,156.91,155.4,156.28,624.94,97638.2
1554220800.0,2019-04-02 04-PM,ETHUSD,155.25,156.65,153.9,156.65,1088.99,169243.93
1554217200.0,2019-04-02 03-PM,ETHUSD,155.69,155.89,154.6,155.25,947.01,146979.02
1554213600.0,2019-04-02 02-PM,ETHUSD,159.65,159.78,153.62,155.69,1893.87,296270.4
1554210000.0,2019-04-02 01-PM,ETHUSD,157.36,160.96,156.3,159.65,563.62,89775.96
1554206400.0,2019-04-02 12-PM,ETHUSD,153.14,158,152.97,157.36,461.2,71645.17
1554202800.0,2019-04-02 11-AM,ETHUSD,152.95,153.72,152.55,153.14,490.15,75060.99
1554199200.0,2019-04-02 10-AM,ETHUSD,152.85,152.95,151.94,152.95,229.43,34991.29
1554195600.0,2019-04-02 09-AM,ETHUSD,151.57,153.1,151.21,152.85,467.93,71218.96
1554192000.0,2019-04-02 08-AM,ETHUSD,150.63,153.24,150.63,151.57,437.05,66518.4
1554188400.0,2019-04-02 07-AM,ETHUSD,150.73,150.9,150.11,150.63,670.88,100942.7
1554184800.0,2019-04-02 06-AM,ETHUSD,149.84,151.14,148.46,150.73,808.6,121179.76
1554181200.0,2019-04-02 05-AM,ETHUSD,149.79,155,148.12,149.84,3115.34,472784.44
1554177600.0,2019-04-02 04-AM,ETHUSD,141.18,153.83,141.18,149.79,3688.08,549215.51
1554174000.0,2019-04-02 03-AM,ETHUSD,141.9,141.95,141.14,141.18,280.85,39810.4
1554170400.0,2019-04-02 02-AM,ETHUSD,141.15,141.98,141.15,141.9,97.82,13841.84
1554166800.0,2019-04-02 01-AM,ETHUSD,141.18,141.31,140.93,141.15,33.06,4666.05
1554163200.0,2019-04-02 12-AM,ETHUSD,141.3,141.3,140.85,141.18,111.13,15656.67
1554159600.0,2019-04-01 11-PM,ETHUSD,141.53,141.58,141.3,141.3,2.87,406.37
1554156000.0,2019-04-01 10-PM,ETHUSD,141.24,141.53,141.02,141.53,2.12,299.31
1554152400.0,2019-04-01 09-PM,ETHUSD,140.66,141.24,140.44,141.24,56.81,8009.3
1554148800.0,2019-04-01 08-PM,ETHUSD,140.52,141.07,139.74,140.66,86.13,12095.05
1554145200.0,2019-04-01 07-PM,ETHUSD,140.65,140.65,140.33,140.52,68.06,9567.76
1554141600.0,2019-04-01 06-PM,ETHUSD,140.99,140.99,140.65,140.65,92.33,13002.02
1554138000.0,2019-04-01 05-PM,ETHUSD,141.33,141.53,140.85,140.99,237.43,33497.43
1554134400.0,2019-04-01 04-PM,ETHUSD,141.18,141.5,141.18,141.33,70.14,9921.27
1554130800.0,2019-04-01 03-PM,ETHUSD,141.65,141.71,141,141.18,135.34,19143.64
1554127200.0,2019-04-01 02-PM,ETHUSD,142,142.12,141.65,141.65,48.24,6846.96
1554123600.0,2019-04-01 01-PM,ETHUSD,142.09,142.23,141.7,142,83.84,11894.57
1554120000.0,2019-04-01 12-PM,ETHUSD,141.47,142.5,141.47,142.09,329.99,46975.8
1554116400.0,2019-04-01 11-AM,ETHUSD,141.59,141.59,141.3,141.47,80.88,11439.3
1554112800.0,2019-04-01 10-AM,ETHUSD,141.55,141.98,141.55,141.59,1.05,149.28
1554109200.0,2019-04-01 09-AM,ETHUSD,142.31,142.35,141.55,141.55,54.93,7799.52
1554105600.0,2019-04-01 08-AM,ETHUSD,142.1,142.31,141.86,142.31,393.18,55906.79
1554102000.0,2019-04-01 07-AM,ETHUSD,142.46,142.6,142.03,142.1,108.32,15425.49
1554098400.0,2019-04-01 06-AM,ETHUSD,142.12,142.46,142.12,142.46,92.5,13172.15
1554094800.0,2019-04-01 05-AM,ETHUSD,142.34,142.46,142.03,142.12,43.01,6109.79
1554091200.0,2019-04-01 04-AM,ETHUSD,142.44,142.6,142.34,142.34,2.62,373.22
1554087600.0,2019-04-01 03-AM,ETHUSD,142.31,142.49,142.3,142.44,18.72,2665.64
1554084000.0,2019-04-01 02-AM,ETHUSD,142.01,142.37,141.95,142.31,49.54,7047.08
1554080400.0,2019-04-01 01-AM,ETHUSD,141.63,142.76,141.62,142.01,45.4,6463.73
1554076800.0,2019-04-01 12-AM,ETHUSD,141.3,141.78,139.14,141.63,294.64,41351.21
1554073200.0,2019-03-31 11-PM,ETHUSD,141,141.35,141,141.3,39.66,5601.01
1554069600.0,2019-03-31 10-PM,ETHUSD,140.97,141.03,140.71,141,12.83,1808.42
1554066000.0,2019-03-31 09-PM,ETHUSD,141.08,141.26,140.97,140.97,33.59,4740.23
1554062400.0,2019-03-31 08-PM,ETHUSD,141.08,141.08,141.08,141.08,40.34,5691.37
1554058800.0,2019-03-31 07-PM,ETHUSD,140.45,141.11,140.43,141.08,88.29,12427.96
1554055200.0,2019-03-31 06-PM,ETHUSD,140.81,140.81,140.43,140.45,28.14,3954.61
1554051600.0,2019-03-31 05-PM,ETHUSD,140.84,140.84,140.61,140.81,15.09,2124.2
1554048000.0,2019-03-31 04-PM,ETHUSD,140.8,140.84,140.57,140.84,7.58,1065.89
1554044400.0,2019-03-31 03-PM,ETHUSD,141.57,141.57,140.8,140.8,46.73,6590.41
1554040800.0,2019-03-31 02-PM,ETHUSD,141,141.57,140.97,141.57,38.67,5462.59
1554037200.0,2019-03-31 01-PM,ETHUSD,141.12,141.5,141,141,36.96,5215.01
1554033600.0,2019-03-31 12-PM,ETHUSD,141.64,141.64,141.03,141.12,8.07,1138.93
1554030000.0,2019-03-31 11-AM,ETHUSD,141.69,141.8,141.42,141.64,14.83,2099.36
1554026400.0,2019-03-31 10-AM,ETHUSD,141.21,141.69,141.21,141.69,10.58,1498.07
1554022800.0,2019-03-31 09-AM,ETHUSD,140.9,141.33,140.9,141.21,131.63,18572.62
1554019200.0,2019-03-31 08-AM,ETHUSD,140.21,140.91,140.06,140.9,708.62,99363.01
1554015600.0,2019-03-31 07-AM,ETHUSD,140.66,140.66,140.17,140.21,96.72,13577.86
1554012000.0,2019-03-31 06-AM,ETHUSD,140.75,140.75,140.5,140.66,80.12,11263.3
1554008400.0,2019-03-31 05-AM,ETHUSD,140.92,140.92,140.75,140.75,10.94,1539.84
1554004800.0,2019-03-31 04-AM,ETHUSD,140.75,141.15,140.75,140.92,35.49,5000.78
1554001200.0,2019-03-31 03-AM,ETHUSD,140.89,140.89,140.75,140.75,59.24,8337.88
1553997600.0,2019-03-31 02-AM,ETHUSD,141.06,141.06,140.89,140.89,0.8462,119.22
1553994000.0,2019-03-31 01-AM,ETHUSD,141.34,141.34,140.93,141.06,19.6,2766.02
1553990400.0,2019-03-31 12-AM,ETHUSD,142.23,142.31,141.34,141.34,15.33,2176.64
1553986800.0,2019-03-30 11-PM,ETHUSD,141.76,142.45,141.76,142.23,156.65,22304.38
1553983200.0,2019-03-30 10-PM,ETHUSD,141.75,141.9,141.75,141.76,11.29,1601.22
1553979600.0,2019-03-30 09-PM,ETHUSD,141.5,141.75,141.38,141.75,2.31,326.59
1553976000.0,2019-03-30 08-PM,ETHUSD,141.61,141.61,141.5,141.5,96.3,13629.76
1553972400.0,2019-03-30 07-PM,ETHUSD,141.64,141.84,141.55,141.61,22.12,3134.65
1553968800.0,2019-03-30 06-PM,ETHUSD,141.16,141.74,141.16,141.64,64.42,9124.93
1553965200.0,2019-03-30 05-PM,ETHUSD,140.98,141.27,140.91,141.16,22.49,3173.91
1553961600.0,2019-03-30 04-PM,ETHUSD,141.59,141.59,140.15,140.98,147.67,20755.31
